,primary_identifier,device_type,device_category,gender,district_name,age_group,network_stay,average_monthly_bill_amount,dusage_sum,dusage_min,dusage_max,dusage_avg,dusage_days,dusage_stddev,vusage_onnet_sum,vusage_onnet_max,vusage_onnet_min,vusage_onnet_days,vusage_onnet_avg,vusage_onnet_stddev,vusage_offnet_sum,vusage_offnet_max,vusage_offnet_min,vusage_offnet_days,vusage_offnet_avg,vusage_offnet_stddev,number_of_fixed_bb_accounts,number_of_iptv_accounts,add_on_tot_rental,add_on_count,next_month_plan
8381,6377122,4G,Smartphone,1.0,Colombo,20-30,0.495176848874598,0.5423463341545657,0.375,0.28571428571428575,0.20000000000000004,0.3013698630136986,1.0,0.14494807642705584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02666118622089461,0.03865893661838647,7
8382,2411289,4G,Smartphone,0.0,Kurunegala,50-60,0.0032154340836012853,0.44764618905157016,0.05113636363636363,0.0,0.02622950819672131,0.0410958904109589,1.0,0.03232076341543793,0.0,0.0,0.0,0.0,0.0,0.0,0.1680545041635125,0.07270060758432852,0.16166883963494136,1.0,0.13730173699823384,0.09133722199394514,0.0,0.0,0.02666118622089461,0.03865893661838647,1
8383,9243874,4G,Smartphone,0.0,Colombo,40-50,0.5434083601286174,0.42349453589862557,0.028409090909090908,0.0,0.01639344262295082,0.0273972602739726,0.7666666666666666,0.021737916314099673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02666118622089461,0.03865893661838647,5
8384,1404921,4G,Smartphone,0.0,Gampaha,30-40,0.180064308681672,0.4419011743196265,0.06249999999999999,0.0,0.049180327868852465,0.0410958904109589,1.0,0.05085202437257737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02570694087403599,0.043478260869565216,2
8385,8267167,2G,Feature phone,0.0,Gampaha,30-40,0.03858520900321543,0.4367117474321301,0.0,0.0,0.0,0.0,0.0,0.0,0.027916251246261216,0.09556246800803245,0.0,0.10344827586206896,0.1268851144846936,0.07470219935374171,0.03330809992429977,0.03645505971087366,0.0,0.5,0.05464085460998988,0.053321476380436564,0.0,0.3333333333333333,0.02666118622089461,0.03865893661838647,2
8386,8146879,4G,Smartphone,0.0,Colombo,40-50,0.2604501607717042,0.4912391480592351,0.06249999999999999,0.028571428571428574,0.019672131147540985,0.0410958904109589,1.0,0.017648928532010884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010282776349614395,0.0,5
8387,3996389,4G,Smartphone,0.0,Colombo,30-40,0.2282958199356913,0.430332666430903,0.07386363636363637,0.0,0.036065573770491806,0.0547945205479452,1.0,0.046303513824306454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02666118622089461,0.03865893661838647,5
8388,3521207,4G,Smartphone,1.0,Colombo,40-50,0.07395498392282958,0.43525218007482047,0.09090909090909091,0.0,0.029508196721311476,0.0684931506849315,1.0,0.0355136523598657,0.0,0.0,0.0,0.0,0.0,0.0,0.003028009084027252,0.012221523849430822,0.0,0.06666666666666667,0.04128157204341638,0.013055768964760343,0.0,0.0,0.018508997429305913,0.043478260869565216,1
8389,7960834,4G,Smartphone,0.0,Colombo,40-50,0.04501607717041801,0.406598032522904,0.04545454545454545,0.0,0.019672131147540985,0.0410958904109589,0.8333333333333334,0.027361040484084106,0.0,0.0,0.0,0.0,0.0,0.0,0.014004542013626041,0.03327746351002164,0.0,0.2,0.058411495396011585,0.04071720382723327,0.0,0.0,0.012853470437017995,0.0,1
8390,3774440,4G,Smartphone,0.0,Colombo,30-40,0.4855305466237942,0.4975538701848643,0.28977272727272724,0.17142857142857143,0.13770491803278692,0.2328767123287671,1.0,0.12411656031488201,0.002326354270521768,0.017403630350041343,0.0,0.034482758620689655,0.03321809709905305,0.010997809192701675,0.21385314155942467,0.16104476569592846,0.0,0.8666666666666667,0.2012676961064279,0.23008675083608846,0.0,0.0,0.07455012853470437,0.0,3
8391,1459564,4G,Smartphone,0.0,Galle,40-50,0.5337620578778135,0.4194264639099396,0.0,0.0,0.0,0.0,0.4666666666666667,1.4598816675246653e-07,0.014955134596211365,0.0682364058747096,0.0,0.10344827586206896,0.06869081617315495,0.04585246329418252,0.003028009084027252,0.009113764927718414,0.0,0.26666666666666666,0.010243231193950512,0.009027481576741249,0.0,0.3333333333333333,0.02666118622089461,0.03865893661838647,2
8392,8148566,4G,Smartphone,0.0,Matara,30-40,0.5080385852090032,0.5101123883283208,0.11363636363636363,0.028571428571428574,0.11147540983606558,0.1232876712328767,0.7333333333333333,0.1183655830134153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.09717223650385605,0.30434782608695654,7
8393,2298051,4G,Smartphone,0.0,Kandy,30-40,0.0032154340836012853,0.4110085856710217,0.022727272727272728,0.0,0.01639344262295082,0.0136986301369863,1.0,0.02231893447091208,0.0006646726487205051,0.0027956057802102606,0.0,0.10344827586206896,0.0033067788967383127,0.0020158963449462596,0.12149886449659349,0.07430686500453942,0.0,0.9666666666666667,0.10251878638948327,0.09332659813697061,0.0,0.0,0.02666118622089461,0.03865893661838647,1
8394,3165141,4G,Smartphone,0.0,Jaffna,40-50,0.0,0.39892028135336205,0.18181818181818182,0.14285714285714285,0.05573770491803279,0.136986301369863,1.0,0.0419995283407044,0.0,0.0,0.0,0.0,0.0,0.0,0.000757002271006813,0.003456945317410433,0.0,0.1,0.006996004732591436,0.0034182672528719838,0.0,0.3333333333333333,0.02666118622089461,0.03865893661838647,1
8395,1586314,4G,Smartphone,0.0,Colombo,30-40,0.4372990353697749,0.534462043532212,0.0,0.0,0.009836065573770493,0.0,0.6666666666666666,0.008448538280700515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02666118622089461,0.03865893661838647,8
8396,6980478,4G,Smartphone,0.0,Matara,50-60,0.37942122186495175,0.42558718444038807,0.09659090909090909,0.028571428571428574,0.049180327868852465,0.0684931506849315,1.0,0.04764343549718395,0.0,0.0,0.0,0.0,0.0,0.0,0.011733535200605601,0.024443047698861645,0.0,0.23333333333333334,0.041843750995142474,0.03175394359192864,0.3333333333333333,0.0,0.015938303341902313,0.043478260869565216,3
8397,6554923,4G,Smartphone,0.0,Colombo,50-60,0.6527331189710611,0.4135281043060356,0.04545454545454545,0.0,0.01639344262295082,0.0273972602739726,1.0,0.020226054983685286,0.0,0.0,0.0,0.0,0.0,0.0,0.056018168054504165,0.05433340317061246,0.0,0.8,0.05718976662837153,0.07960827006919581,0.0,0.3333333333333333,0.015938303341902313,0.043478260869565216,1
8398,9412755,4G,Smartphone,1.0,Colombo,30-40,0.5016077170418006,0.440934149377607,0.03409090909090909,0.0,0.036065573770491806,0.0273972602739726,1.0,0.05042822140390173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02666118622089461,0.03865893661838647,5
8399,5870199,4G,Smartphone,0.0,Colombo,20-30,0.22186495176848875,0.4238202706159374,0.005681818181818181,0.0,0.013114754098360656,0.0,1.0,0.014395728155513128,0.0,0.0,0.0,0.0,0.0,0.0,0.009084027252081756,0.012675466163838255,0.0,0.3,0.025103311099298684,0.017662952033386782,0.0,0.0,0.02666118622089461,0.03865893661838647,4
8400,6280799,4G,Smartphone,0.0,Kalutara,40-50,0.01607717041800643,0.47777303842520397,0.16477272727272727,0.028571428571428574,0.15409836065573773,0.1232876712328767,1.0,0.13953173452202933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.02666118622089461,0.03865893661838647,7
8401,2579676,4G,Smartphone,0.0,Colombo,40-50,0.6334405144694534,0.4363801022058348,0.0,0.0,0.0,0.0,0.5333333333333333,5.511661932317506e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.006813020439061317,0.007158321111809483,0.0,0.4666666666666667,0.012312821354471587,0.010825285235423384,0.0,0.0,0.0,0.0,3
8402,9061550,4G,Smartphone,1.0,Jaffna,30-40,0.4147909967845659,0.4064341800794175,0.0,0.0,0.0032786885245901644,0.0,0.6,0.003204271393601425,0.0,0.0019687364649368035,0.0,0.034482758620689655,0.0037577032917480834,0.0012440960625228134,0.0,0.0004190236748376283,0.0,0.06666666666666667,0.0013889127042644763,0.0004426618440646581,0.0,0.0,0.02666118622089461,0.03865893661838647,1
8403,6463818,4G,Smartphone,0.0,Colombo,20-30,0.08360128617363344,0.4597046124627022,0.022727272727272728,0.0,0.019672131147540985,0.0136986301369863,0.9666666666666667,0.024718687456378428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02666118622089461,0.03865893661838647,6
8404,9393152,4G,Smartphone,0.0,Colombo,30-40,0.4823151125401929,0.4236968066505047,0.04545454545454545,0.0,0.02295081967213115,0.0273972602739726,1.0,0.0267485652246144,0.0,0.0,0.0,0.0,0.0,0.0,0.041635124905374715,0.03425518541797611,0.0,0.7,0.04886915070560195,0.05014101093212219,0.0,0.0,0.005655526992287918,0.0,3
8405,7913287,4G,Smartphone,1.0,Gampaha,30-40,0.12861736334405144,0.4793829953999822,0.13636363636363635,0.028571428571428574,0.07540983606557378,0.1095890410958904,1.0,0.07186724090166727,0.0,0.0,0.0,0.0,0.0,0.0,0.004163512490537471,0.016586353795656122,0.0,0.06666666666666667,0.05486205181844681,0.01750089920284431,0.0,0.0,0.02879177377892031,0.08695652173913043,6
8406,4023564,4G,Smartphone,0.0,Colombo,40-50,0.5884244372990354,0.46707501716510313,0.07386363636363637,0.0,0.03934426229508197,0.0547945205479452,1.0,0.04030821042311645,0.040877367896311065,0.034925384887978896,0.0,0.6551724137931034,0.029341729492828716,0.03924499579173099,0.05715367146101438,0.07441162092324882,0.0,0.7333333333333333,0.06377774902612433,0.08116771238258542,0.0,0.0,0.03650385604113111,0.08695652173913043,1
8407,6868624,4G,Smartphone,1.0,Colombo,30-40,0.5948553054662379,0.4610797908861921,0.13068181818181818,0.028571428571428574,0.06229508196721312,0.0958904109589041,1.0,0.06969022947569205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030848329048843187,0.043478260869565216,5
8408,2324319,2G,Feature phone,0.0,Gampaha,30-40,0.6109324758842444,0.4342556025878835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.093111279333838,0.07769397304281025,0.0,0.9333333333333333,0.08153799423368516,0.09392333559223366,0.0,0.0,0.02666118622089461,0.03865893661838647,3
8409,2551631,4G,Smartphone,0.0,Kalutara,60-70,0.6559485530546624,0.4678650551992285,0.08522727272727272,0.0,0.036065573770491806,0.0684931506849315,1.0,0.038231695804786116,0.0,0.0,0.0,0.0,0.0,0.0,0.01514004542013626,0.02472239681542007,0.0,0.4,0.031134793120595344,0.03268968325180894,0.0,0.3333333333333333,0.010796915167095116,0.08695652173913043,3
8410,3381985,4G,Smartphone,0.0,Puttalam,50-60,0.6334405144694534,0.5041460578711069,0.3068181818181818,0.05714285714285714,0.11147540983606558,0.2465753424657534,1.0,0.11459552806114388,0.0,0.0,0.0,0.0,0.0,0.0,0.04314912944738834,0.1244151127872058,0.0,0.16666666666666666,0.21136164886229192,0.13748266787293625,0.0,0.0,0.03341902313624679,0.043478260869565216,5
8411,3243624,4G,Smartphone,1.0,Colombo,>70,0.03215434083601286,0.4266044487087672,0.017045454545454544,0.0,0.019672131147540985,0.0136986301369863,1.0,0.023862590024431894,0.0,0.0,0.0,0.0,0.0,0.0,0.02838758516275549,0.04050562190097072,0.0,0.6,0.038606629057425526,0.04707878611811008,0.0,0.0,0.005655526992287918,0.0,1
8412,5029069,4G,Smartphone,1.0,Colombo,20-30,0.24115755627009644,0.410228070123592,0.14204545454545453,0.0,0.07213114754098361,0.1095890410958904,1.0,0.06996944579001586,0.0,0.0,0.0,0.0,0.0,0.0,0.004542013626040878,0.010021649556533277,0.0,0.2,0.018878924535743066,0.012295122088117862,0.0,0.0,0.02313624678663239,0.043478260869565216,2
8413,2680216,2G,Feature phone,0.0,Kegalle,40-50,0.30868167202572344,0.4181100622146743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004542013626040878,0.01539912005028284,0.0,0.13333333333333333,0.029591556782523704,0.016650317648913726,0.0,0.3333333333333333,0.0,0.0,1
8414,6849964,4G,Smartphone,0.0,Kurunegala,30-40,0.08360128617363344,0.4635648315521358,0.04545454545454545,0.0,0.049180327868852465,0.0273972602739726,1.0,0.04772100582120676,0.0,0.0,0.0,0.0,0.0,0.0,0.00870552611657835,0.04968922410782875,0.0,0.03333333333333333,0.2196025309075944,0.04761186365156154,0.0,0.0,0.02570694087403599,0.043478260869565216,5
8415,6949544,4G,Smartphone,0.0,Colombo,30-40,0.270096463022508,0.49926693270524325,0.28977272727272724,0.0,0.15081967213114755,0.2328767123287671,1.0,0.17911677233787016,0.017613825191093384,0.08036382249872032,0.0,0.10344827586206896,0.0805651585750789,0.055857703963897325,0.012112036336109008,0.014735665898456592,0.0,0.6,0.016872717296249937,0.018648283953930936,0.0,0.3333333333333333,0.03444730077120823,0.08695652173913043,8
8416,2827335,4G,Smartphone,0.0,Matale,20-30,0.04180064308681672,0.42098880845123976,0.005681818181818181,0.0,0.01639344262295082,0.0,1.0,0.014749784482013905,0.0,0.0,0.0,0.0,0.0,0.0,0.01514004542013626,0.05779034848802289,0.0,0.16666666666666666,0.07577290419931754,0.057232065415493395,0.0,0.0,0.02666118622089461,0.03865893661838647,3
8417,7605940,4G,Smartphone,1.0,Gampaha,30-40,0.17041800643086819,0.49319092947022464,0.11931818181818181,0.028571428571428574,0.05901639344262295,0.0958904109589041,1.0,0.07611766752153909,0.0,0.0,0.0,0.0,0.0,0.0,0.1161998485995458,0.11785040854808296,0.06714471968709257,1.0,0.09478043176323322,0.11074318819716966,0.0,0.0,0.04113110539845759,0.08695652173913043,3
8418,4937146,4G,Smartphone,0.0,Colombo,40-50,0.0032154340836012853,0.42166391992179736,0.011363636363636364,0.0,0.006557377049180328,0.0,0.9666666666666667,0.01066625049557589,0.0,0.0,0.0,0.0,0.0,0.0,0.07986373959121877,0.05349535582093721,0.0,0.8333333333333334,0.0781803528867093,0.06967888660756202,0.0,0.0,0.018508997429305913,0.043478260869565216,1
8419,5627972,4G,Smartphone,0.0,Colombo,30-40,0.022508038585209,0.4004320582066925,0.005681818181818181,0.0,0.0032786885245901644,0.0,0.9333333333333333,0.0048038992165482875,0.0,0.00023624837579241644,0.0,0.034482758620689655,0.00045092439500977,0.00014929152750273734,0.01097653292959879,0.023639918988756194,0.0,0.2,0.04542258955057529,0.029341430235816382,0.0,0.0,0.011311053984575836,0.0,1
8420,2238031,4G,Smartphone,0.0,Colombo,30-40,0.31189710610932475,0.45006260214098337,0.06249999999999999,0.0,0.036065573770491806,0.0410958904109589,1.0,0.04805818912748579,0.0,0.0,0.0,0.0,0.0,0.0,0.05526116578349735,0.045568824638592076,0.0,0.6,0.07542138925564566,0.06694038224023126,0.0,0.0,0.03650385604113111,0.08695652173913043,3
8421,4501185,4G,Smartphone,0.0,Gampaha,60-70,0.5723472668810289,0.4545985894241949,0.022727272727272728,0.0,0.01639344262295082,0.0136986301369863,0.9333333333333333,0.0252487401539189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02666118622089461,0.03865893661838647,6
8422,7693866,4G,Smartphone,1.0,Colombo,30-40,0.15434083601286175,0.5116868822491982,0.11931818181818181,0.05714285714285714,0.06557377049180328,0.0958904109589041,1.0,0.06014408138254199,0.0013293452974410102,0.010946174745048628,0.0,0.034482758620689655,0.020892830302119345,0.006917174107626845,0.028009084027252083,0.02325581395348837,0.0,0.8666666666666667,0.02666831102675338,0.03039124688904669,0.0,0.0,0.038560411311053984,0.043478260869565216,3
8423,2770852,4G,Smartphone,0.0,Matara,40-50,0.4887459807073955,0.41047368460801664,0.13636363636363635,0.08571428571428572,0.049180327868852465,0.1095890410958904,1.0,0.04497661516850533,0.0,0.0,0.0,0.0,0.0,0.0,0.0026495079485238456,0.004225155387946085,0.0,0.26666666666666666,0.008603542584749397,0.0054584636389224455,0.0,0.0,0.0467866323907455,0.08695652173913043,1
8424,1513158,4G,Smartphone,1.0,Colombo,20-30,0.0032154340836012853,0.4151574346158152,0.13068181818181818,0.08571428571428572,0.0459016393442623,0.0958904109589041,1.0,0.039855493479557046,0.0,0.0,0.0,0.0,0.0,0.0,0.047312641937925816,0.06114253788672392,0.0,0.4,0.09697954354498535,0.08634789317951719,0.0,0.0,0.005655526992287918,0.0,2
8425,5317747,4G,Smartphone,0.0,Matara,50-60,0.6430868167202572,0.5079924857729123,0.10227272727272727,0.05714285714285714,0.03278688524590164,0.0821917808219178,1.0,0.032092892632772985,0.097374543037554,0.2572744812379415,0.0,0.24137931034482757,0.18908762964076353,0.19721533063041985,0.11430734292202877,0.09878483134297086,0.0,0.9666666666666667,0.0965959517540566,0.11600031297763087,0.0,0.0,0.038560411311053984,0.13043478260869565,5
8426,2767460,2G,Basic,0.0,Trincomalee,40-50,0.08038585209003216,0.41841412506571335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012221523849430826,0.0,0.03333333333333333,0.005401327183250742,0.0011710577848240715,0.0,0.3333333333333333,0.0051413881748071984,0.0,3
8427,6383989,4G,Smartphone,0.0,Puttalam,30-40,0.7781350482315113,0.4633628891618668,0.18181818181818182,0.0,0.07213114754098361,0.1506849315068493,0.9333333333333333,0.08930311114291598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02666118622089461,0.03865893661838647,7
8428,4224882,4G,Smartphone,0.0,Colombo,50-60,0.04180064308681672,0.4396364642941227,0.06249999999999999,0.0,0.02622950819672131,0.0410958904109589,1.0,0.029528466971285177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017994858611825194,0.0,5
8429,5245060,4G,Smartphone,0.0,Puttalam,50-60,0.42443729903536975,0.44677143372201494,0.11363636363636363,0.08571428571428572,0.03934426229508197,0.0821917808219178,1.0,0.03432256050452157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017994858611825194,0.0,5
8430,5950756,4G,Smartphone,1.0,Kalutara,20-30,0.08360128617363344,0.4903525717117129,0.0,0.0,0.0032786885245901644,0.0,0.5666666666666667,0.0046699162363557645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03598971722365039,0.08695652173913043,5
8431,3312437,4G,Smartphone,1.0,Gampaha,30-40,0.270096463022508,0.4952405626410518,0.13636363636363635,0.0,0.05901639344262295,0.1095890410958904,1.0,0.07290197211778926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061696658097686374,0.043478260869565216,6
8432,1628653,4G,Smartphone,1.0,Badulla,>70,0.03215434083601286,0.49908731890446745,0.06249999999999999,0.0,0.042622950819672135,0.0547945205479452,0.9,0.0566712844734789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10025706940874037,0.0,5
8433,2490567,4G,Smartphone,0.0,Kurunegala,40-50,0.01607717041800643,0.4181671971348479,0.05113636363636363,0.0,0.036065573770491806,0.0410958904109589,1.0,0.034911351453262136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020565552699228794,0.0,2
8434,2606588,4G,Smartphone,0.0,Gampaha,30-40,0.28617363344051444,0.4470098242510153,0.2443181818181818,0.14285714285714285,0.12131147540983607,0.1917808219178082,1.0,0.09160002375502309,0.0,0.0,0.0,0.0,0.0,0.0,0.018925056775170326,0.03460437181367413,0.0,0.36666666666666664,0.04259332293077727,0.039435270161639106,0.0,0.0,0.03958868894601542,0.17391304347826086,4
8435,7731821,4G,Smartphone,0.0,Kandy,20-30,0.14790996784565918,0.4098153195795789,0.09090909090909091,0.0,0.07868852459016394,0.0684931506849315,1.0,0.07241698151644961,0.0,0.0,0.0,0.0,0.0,0.0,0.0034065102195306586,0.010021649556533277,0.0,0.1,0.029424372845899275,0.012805700247354359,0.0,0.0,0.012853470437017995,0.0,1
8436,1258726,4G,Smartphone,0.0,Colombo,30-40,0.24115755627009644,0.4356426020293404,0.022727272727272728,0.0,0.029508196721311476,0.0136986301369863,1.0,0.02845272017076507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02666118622089461,0.03865893661838647,5
8437,4859595,4G,Smartphone,0.0,Colombo,40-50,0.019292604501607715,0.41844302088741037,0.05113636363636363,0.0,0.036065573770491806,0.0410958904109589,0.9666666666666667,0.036649136353426884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018508997429305913,0.043478260869565216,1
8438,1737610,2G,Feature phone,0.0,Monaragala,>70,0.0032154340836012853,0.39571448695304395,0.0,0.0,0.0,0.0,0.06666666666666667,2.7143479446638935e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.02666118622089461,0.03865893661838647,1
8439,4935950,4G,Smartphone,0.0,Colombo,20-30,0.10289389067524116,0.5144195075692276,0.11363636363636363,0.0,0.042622950819672135,0.0821917808219178,1.0,0.05699435915777654,0.0,0.0,0.0,0.0,0.0,0.0,0.024602573807721424,0.04382289266010196,0.0,0.6,0.03344536086009705,0.04603458992576528,0.0,0.0,0.061182519280205655,0.13043478260869565,2
8440,3188245,4G,Smartphone,0.0,Colombo,20-30,0.2282958199356913,0.5543666676189153,0.6306818181818181,0.14285714285714285,0.3180327868852459,0.5068493150684932,1.0,0.324293104423699,0.006314390162844798,0.029216049139662165,0.0,0.1724137931034483,0.017255373515707197,0.019217776747359003,0.0174110522331567,0.052343040715133723,0.0,0.16666666666666666,0.08549529312916887,0.05525256075265041,0.0,0.0,0.10745501285347044,0.13043478260869565,2
8441,2363264,4G,Smartphone,0.0,Colombo,40-50,0.04501607717041801,0.40862862072034,0.017045454545454544,0.0,0.029508196721311476,0.0273972602739726,0.5,0.03648652052286346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02666118622089461,0.03865893661838647,1
8442,1333576,4G,Smartphone,0.0,Galle,>70,0.6012861736334405,0.39395578216884813,0.0,0.0,0.0,0.0,0.3333333333333333,0.0022204482484003162,0.0,0.0,0.0,0.0,0.0,0.0,0.005299015897047691,0.022487603882952716,0.0,0.06666666666666667,0.0690598261287059,0.031905201265089556,0.0,0.3333333333333333,0.010282776349614397,0.0,3
8443,3357658,4G,Smartphone,0.0,Gampaha,20-30,0.1832797427652733,0.46186030643362186,0.125,0.028571428571428574,0.049180327868852465,0.0958904109589041,1.0,0.053650281958534086,0.0013293452974410102,0.006063708312005356,0.0,0.06896551724137931,0.010258529986472267,0.004761046104767205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0051413881748071984,0.0,6
8444,4773183,4G,Tablet,1.0,Jaffna,30-40,0.6398713826366559,0.4899375226364285,0.23863636363636362,0.028571428571428574,0.07213114754098361,0.1917808219178082,1.0,0.08914774022481681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008226221079691516,0.0,2
8445,3818410,4G,Smartphone,0.0,Colombo,30-40,0.028938906752411578,0.4073890556418599,0.04545454545454545,0.0,0.03278688524590164,0.0410958904109589,0.9,0.04288815358057677,0.0,0.0,0.0,0.0,0.0,0.0,0.01703255109765329,0.029226901319924573,0.0,0.4666666666666667,0.030004923658792895,0.033606836472524784,0.0,0.0,0.0,0.0,2
8446,6611888,4G,Smartphone,1.0,Gampaha,30-40,0.2733118971061093,0.4406698182814013,0.03409090909090909,0.0,0.05901639344262295,0.0273972602739726,1.0,0.05390288019233334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02666118622089461,0.03865893661838647,5
8447,5417181,4G,Smartphone,0.0,Colombo,30-40,0.3890675241157556,0.430212157719962,0.22727272727272727,0.1142857142857143,0.07868852459016394,0.1780821917808219,1.0,0.06305612479353265,0.0,0.0,0.0,0.0,0.0,0.0,0.04806964420893263,0.04158809972763461,0.0,0.7666666666666666,0.051262285316814496,0.05277159906422931,0.0,0.6666666666666666,0.03598971722365039,0.08695652173913043,2
8448,1935019,4G,Smartphone,1.0,Matale,40-50,0.00964630225080386,0.4577078455111162,0.26704545454545453,0.028571428571428574,0.11475409836065574,0.2054794520547945,1.0,0.1204259256947109,0.0,0.0,0.0,0.0,0.0,0.0,0.0813777441332324,0.23018367204413712,0.0,0.3,0.22123150259778113,0.23160659634893357,0.0,0.0,0.013367609254498715,0.043478260869565216,6
8449,5461047,4G,Smartphone,0.0,Colombo,30-40,0.01607717041800643,0.3982330205032273,0.0,0.0,0.0032786885245901644,0.0,0.5,0.004454176287574786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003491863956980234,0.0,0.03333333333333333,0.0015432363380716398,0.00033458793852116303,0.0,0.0,0.012853470437017995,0.0,1
8450,8068882,4G,Smartphone,0.0,Kalutara,50-60,0.3665594855305466,0.48546096880466194,0.017045454545454544,0.0,0.013114754098360656,0.0136986301369863,0.9,0.01788547995647431,0.0006646726487205051,0.005945584124109147,0.0,0.034482758620689655,0.01134826394107921,0.0037571701088188973,0.0348221044663134,0.03233466024163699,0.0,0.7666666666666666,0.037212124917153554,0.042189542122644315,0.6666666666666666,0.0,0.010796915167095116,0.08695652173913043,3
8451,7093386,4G,Smartphone,0.0,Colombo,30-40,0.00964630225080386,0.40443445787333976,0.0,0.0,0.0,0.0,0.23333333333333334,2.5667724203286928e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000977721907954466,0.0,0.03333333333333333,0.004321061746600593,0.0009368462278592567,0.0,0.0,0.02666118622089461,0.03865893661838647,1
8452,3497927,4G,Smartphone,0.0,Gampaha,50-60,0.012861736334405145,0.4230033069297762,0.0,0.0,0.009836065573770493,0.0136986301369863,0.1,0.008816910382789414,0.0,0.0,0.0,0.0,0.0,0.0,0.028009084027252083,0.05094629513234164,0.0,0.4666666666666667,0.04942765528509453,0.05952248572945285,0.0,0.0,0.005655526992287918,0.0,1
8453,7566191,4G,Smartphone,1.0,Colombo,20-30,0.2733118971061093,0.4120980894936434,0.07954545454545454,0.0,0.03278688524590164,0.0547945205479452,1.0,0.028585840045659373,0.05749418411432369,0.07473323620900105,0.0,0.3103448275862069,0.08674449287706464,0.08387011047602339,0.04542013626040878,0.034569453174104335,0.0,0.6666666666666666,0.0556028052607212,0.04876988182676844,0.0,0.0,0.018508997429305913,0.043478260869565216,1
8454,4056805,4G,Smartphone,1.0,Colombo,40-50,0.03215434083601286,0.5084702519157437,0.16477272727272727,0.0,0.05901639344262295,0.136986301369863,0.9,0.06667231641310505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012853470437017995,0.0,8
