primary_identifier,gender,network_stay,average_monthly_bill_amount,dusage_days,dusage_stddev,vusage_onnet_sum,vusage_onnet_max,vusage_onnet_min,vusage_onnet_days,vusage_onnet_stddev,vusage_offnet_days,vusage_offnet_stddev,number_of_fixed_bb_accounts,number_of_iptv_accounts,add_on_tot_rental,add_on_count,next_month_plan,dusage_avg_bin,dusage_sum_bin,dusage_min_bin,dusage_max_bin,vusage_onnet_avg_bin,vusage_offnet_avg_bin,vusage_offnet_sum_bin,vusage_offnet_min_bin,vusage_offnet_max_bin,device_type__2G,device_type__3G,device_type__4G,device_category__Basic,device_category__Feature phone,device_category__Modem,device_category__Pluggable card,device_category__Smartphone,device_category__Tablet,district_name__Ampara,district_name__Anuradhapura,district_name__Badulla,district_name__Batticaloa,district_name__Colombo,district_name__Galle,district_name__Gampaha,district_name__Hambantota,district_name__Jaffna,district_name__Kalutara,district_name__Kandy,district_name__Kegalle,district_name__Kilinochchi,district_name__Kurunegala,district_name__Mannar,district_name__Matale,district_name__Matara,district_name__Monaragala,district_name__Mullaitivu,district_name__Nuwara Eliya,district_name__Polonnaruwa,district_name__Puttalam,district_name__Ratnapura,district_name__Trincomalee,district_name__Unknown,district_name__Vavuniya,age_group__20-30,age_group__30-40,age_group__40-50,age_group__50-60,age_group__60-70,age_group__<20,age_group__>70
5186755,1,185,1233.57,30,1219.463189,0,0,0,0,0,0,0,0,0,350,1,1,2000,58000,200,4100,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1004907,0,28,3774.5,30,1316.050297,0,0,0,0,0,0,0,0,0,,,8,1300,38000,100,5400,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5689095,1,85,779.48,30,245.3687867,0,0,0,0,0,4,1.546401913,0,0,50,1,1,400,12000,100,1000,0,10,20,0,10,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4518730,0,172,4615.65,30,282.4578068,0,0,0,0,0,0,0,0,0,0,1,6,700,19000,300,1200,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5089620,0,183,1228,24,296.1137745,0,0,0,0,0,1,0.030429031,0,0,,,3,300,6000,0,1300,0,10,0,0,10,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8179405,0,87,263.92,29,230.0568088,0,0,0,0,0,0,0,0,0,,,2,300,9000,0,900,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
7134418,0,97,3490.99,6,55.46753528,122,122.3833333,0,1,22.34403744,7,2.511456508,0,0,360,4,3,100,1000,0,300,130,10,30,0,20,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9326098,1,40,3584.4,30,419.4663434,0,0,0,0,0,0,0,0,0,650,1,7,1200,34000,500,2000,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7789764,0,105,1999.44,30,100.5042271,0,0,0,0,0,4,3.686421055,0,1,250,1,5,200,5000,100,600,0,20,50,0,20,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2761766,0,196,1093.33,28,139.8399505,0,0,0,0,0,0,0,0,0,160,1,3,100,3000,0,600,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9803631,0,192,4384.61,26,229.0801024,775,151,0,14,39.9727083,11,19.71584374,0,0,100,1,1,200,4000,0,900,60,30,240,0,90,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7012473,0,162,937.69,30,153.7794289,109,40.58333333,0,4,10.14342239,10,2.888217852,0,0,700,3,2,300,9000,200,800,30,10,40,0,20,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9277623,0,254,1601.97,30,219.2912423,138,70.11666667,0,5,14.67352565,16,14.28571638,0,0,600,2,1,600,17000,200,1000,30,20,260,0,60,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5275911,0,207,3370.93,26,82.06488397,0,0,0,0,0,0,0,0,0,200,1,8,100,2000,0,400,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1075240,1,31,1814.28,30,318.4532918,0,0,0,0,0,2,1.348245632,0,0,0,1,2,200,6000,100,1300,0,10,10,0,10,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1797082,0,51,2154.33,30,493.7813186,0,0,0,0,0,21,3.15482202,0,0,360,2,2,900,25000,100,2200,0,10,80,0,20,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
9508994,1,108,1783.58,30,344.7569083,0,0,0,0,0,14,12.90305096,0,0,250,2,1,400,11000,100,1400,0,10,140,0,70,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7914018,1,54,3193.61,30,991.1893785,0,0,0,0,0,0,0,0,0,0,1,6,2000,58000,300,3300,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1576528,1,49,732.51,10,43.35422674,0,0,0,0,0,7,7.216289885,0,0,200,1,1,100,1000,0,200,0,10,60,0,40,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9568587,0,179,1668.68,30,214.3152287,0,0,0,0,0,20,9.322072589,0,0,450,2,2,400,10000,100,1000,0,10,160,0,40,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1520530,0,204,2406.85,0,0,0,0,0,0,0,0,0,0,0,40,1,6,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6626152,0,127,3666.02,30,662.858527,0,0,0,0,0,0,0,0,0,,,7,1500,44000,400,3100,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7230895,0,283,2050.19,30,55.26464051,0,0,0,0,0,0,0,0,0,110,1,5,100,2000,100,300,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1772746,0,19,1207.38,30,422.2051238,0,0,0,0,0,16,1.985838754,0,0,350,1,1,500,15000,100,1300,0,10,40,0,10,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2671664,0,35,1404.53,0,0,0,0,0,0,0,8,7.835213807,1,1,,,4,0,0,0,0,0,20,90,0,30,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7870772,0,181,998.68,30,71.9171001,0,0,0,0,0,20,1.927044535,0,1,,,2,100,2000,100,400,0,10,50,0,10,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7742056,0,144,1843.82,8,321.3050392,0,0,0,0,0,0,0,0,0,,,5,700,6000,0,900,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6735778,1,100,1561.1,30,133.0532209,0,0,0,0,0,15,6.403324288,0,0,360,2,1,100,3000,100,700,0,10,110,0,40,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7458028,1,4,2033.51,29,274.790372,0,0,0,0,0,7,8.489353429,0,1,470,2,5,600,17000,0,1300,0,20,100,0,40,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1800527,0,240,2851.74,29,83.95998711,48,43.75,0,2,8.002797823,26,6.519285199,0,1,250,1,2,100,3000,0,400,30,10,150,0,30,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
9942813,0,12,2224.35,30,293.0711203,0,0,0,0,0,12,2.285156724,0,0,460,2,3,400,12000,100,1400,0,10,40,0,10,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4637764,0,11,1208.82,27,285.6539166,0,0,0,0,0,0,0,0,0,330,2,1,600,14000,0,1000,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1106786,0,111,2644.84,30,100.3897463,0,0,0,0,0,28,3.260884172,0,0,650,1,4,100,3000,100,600,0,10,90,0,20,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5468773,1,27,1940.67,30,188.8415612,0,0,0,0,0,0,0,0,0,350,1,5,500,13000,100,900,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6862951,0,10,576.62,30,6.527666601,0,0,0,0,0,6,1.38133066,0,0,,,1,100,1000,100,100,0,10,20,0,10,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6727382,0,48,1872.44,30,414.4345788,0,0,0,0,0,11,3.218398825,0,0,,,2,800,22000,200,1700,0,10,50,0,20,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9613704,0,135,1516.21,30,200.2404704,0,0,0,0,0,25,2.798459084,0,0,310,4,3,300,9000,100,1100,0,10,70,0,20,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1410304,0,202,604.68,24,54.5121104,0,0,0,0,0,0,0,0,0,450,2,1,100,2000,0,200,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
7852581,1,168,3285.41,25,112.8637923,0,0,0,0,0,23,2.688390679,0,0,,,1,100,3000,0,500,0,10,80,0,10,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7463055,0,168,1880.62,30,274.6828666,0,0,0,0,0,0,0,0,0,110,1,5,600,18000,200,1600,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7334301,1,151,1389.76,29,360.0425575,0,0,0,0,0,19,11.95282801,0,0,,,3,200,5000,0,1900,0,20,220,0,50,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2356451,1,3,693.1,22,322.7133667,0,0,0,0,0,0,0,0,0,360,2,1,500,11000,0,1200,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6023212,0,100,1676.76,30,152.31617,0,0,0,0,0,23,23.07569158,0,0,890,3,3,400,10000,100,700,0,30,540,0,80,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7051695,0,107,1103.2,30,120.2879727,0,0,0,0,0,4,1.022240078,0,0,250,1,1,200,4000,100,600,0,10,10,0,10,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4580909,1,19,2444.9,30,196.8201814,0,0,0,0,0,28,5.269441289,0,0,,,2,200,6000,100,900,0,10,170,0,20,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8528469,0,182,2221.65,30,51.16302669,0,0,0,0,0,24,21.67367438,0,0,,,4,100,3000,100,300,0,20,400,0,90,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6467344,0,9,1515.92,30,228.8666988,0,0,0,0,0,20,2.682162889,1,0,360,2,2,200,4000,100,1300,0,10,70,0,10,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
8337636,0,78,2503.89,30,104.707802,0,0,0,0,0,0,0,0,0,350,1,5,200,4000,100,500,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4111057,0,57,1226.19,30,1297.212685,1,1.416666667,0,1,0.258646763,1,0.203874508,0,0,,,6,2400,70000,900,6700,10,10,10,0,10,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
3274132,0,49,2399.37,27,846.8670953,0,0,0,0,0,23,13.15217593,0,0,2110,9,3,400,9000,0,4500,0,20,290,0,60,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
5648109,0,179,1792.2,30,75.30943458,17,11.83333333,0,2,2.393611388,13,1.950998042,0,0,200,1,1,100,2000,100,300,10,10,40,0,10,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6880609,1,4,1710.1,29,85.97862038,0,0,0,0,0,25,2.37052031,0,0,,,2,100,3000,0,500,0,10,80,0,10,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7544354,0,110,2834.93,30,539.8616427,0,0,0,0,0,0,0,0,0,,,6,300,8000,100,2800,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2611423,0,278,1201.2,24,74.19815809,35,27.06666667,0,5,4.950985299,2,0.537157328,0,0,100,1,1,100,2000,0,400,10,10,10,0,10,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5063403,1,24,1841.72,30,213.8522182,270,41.15,0,27,7.718325563,21,2.19146172,0,0,250,1,3,400,12000,100,900,20,10,50,0,10,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1649338,1,9,1409.9,0,0,0,0,0,0,0,0,0,0,0,540,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8303296,0,168,2202.4,30,554.8021715,0,0,0,0,0,0,0,0,0,210,2,5,700,21000,300,3000,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5628991,0,210,728.7,30,118.7333966,0,0,0,0,0,14,0.636066145,0,0,160,3,2,300,8000,100,500,0,10,20,0,10,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8465647,0,8,470.21,25,110.3606452,0,0,0,0,0,1,0.079115481,0,0,,,1,100,3000,0,400,0,10,0,0,10,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2023925,0,98,4956.4,30,372.9940306,0,0,0,0,0,0,0,0,0,,,7,700,19000,200,1400,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2080903,1,24,1379.47,30,213.9819526,0,0,0,0,0,2,0.091677986,0,0,,,3,300,7000,100,800,0,10,0,0,10,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5373401,1,181,2064.7,30,169.6554227,0,0,0,0,0,2,3.769378876,0,0,,,5,200,6000,100,800,0,20,30,0,30,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5400063,1,7,1297.36,29,436.0085351,0,0.55,0,1,0.100415802,18,8.045453647,0,0,360,2,1,600,16000,0,1500,10,10,120,0,40,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3567929,0,114,4069.37,30,556.8600102,0,0,0,0,0,0,0,0,1,350,1,8,2100,61000,1000,3400,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4535875,0,75,576.5,0,0,0,0,0,0,0,6,1.244301955,0,0,,,1,0,0,0,0,0,10,10,0,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4550310,0,59,2819.66,28,83.98452812,0,0,0,0,0,3,0.70997747,0,0,0,1,1,100,1000,0,400,0,10,10,0,10,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1674806,1,211,6755.44,30,133.7473122,0,0,0,0,0,0,0,0,0,,,6,100,2000,100,600,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3623667,0,99,974.12,11,284.050936,4,4.133333333,0,1,0.810613359,16,7.428529579,0,0,350,1,2,600,6000,0,1000,10,10,130,0,30,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5983387,0,180,3402.05,30,469.3811418,0,0,0,0,0,12,3.842258683,0,0,1700,2,7,700,21000,200,2600,0,10,70,0,20,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2191969,0,13,712.34,24,72.15561271,0,0,0,0,0,18,3.422217659,0,2,,,1,100,2000,0,300,0,10,60,0,20,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4324564,0,150,2392.8,30,299.8803094,0,0,0,0,0,24,5.571303275,0,1,,,4,500,15000,100,1400,0,10,170,0,30,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8333848,0,128,4618.82,30,548.8963948,25,19.21666667,0,2,3.659501053,0,0,0,1,,,8,1300,37000,600,2900,20,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7320363,1,156,1690.34,30,417.021253,0,0,0,0,0,7,1.57972911,0,0,,,1,500,14000,100,1500,0,10,20,0,10,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
7307394,0,170,5215.54,30,508.9881355,0,0,0,0,0,0,0,0,0,1450,1,8,800,22000,200,2200,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2492928,1,159,1638.54,30,991.1068229,0,0,0,0,0,0,0,0,0,660,2,5,900,27000,100,3900,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7006834,1,91,2087.07,30,816.8572811,29,28.95,0,2,5.283013334,2,1.029863938,0,0,,,8,1100,32000,200,3700,20,10,10,0,10,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8453474,1,73,2940.3,30,156.7976156,0,0,0,0,0,4,4.336706026,0,0,950,1,2,300,9000,100,800,0,10,40,0,30,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2052512,0,15,505.91,0,0,0,0,0,0,0,4,5.848466836,2,0,,,1,0,0,0,0,0,10,30,0,30,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5538079,0,21,2519.43,30,1195.590533,0,0,0,0,0,0,0,0,1,470,2,6,1200,35000,100,4600,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9609777,0,65,3843.08,30,251.4039268,33,10.4,0,6,2.707413843,27,4.306541699,0,0,360,2,4,300,7000,100,1300,10,10,180,0,20,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7444448,1,152,1870.33,30,435.0196135,0,0,0,0,0,12,2.497886974,0,0,740,2,1,300,8000,100,2200,0,10,40,0,20,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9338132,1,171,7701.01,30,283.3719597,0,0,0,0,0,0,0,0,1,1800,3,6,700,19000,400,1400,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1705384,0,86,1014.42,23,244.9599595,0,0,0,0,0,0,0,0,0,0,1,1,500,10000,100,800,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6090348,1,201,2321.71,30,230.5925518,0,0,0,0,0,19,11.31414936,0,0,350,1,2,600,17000,100,1000,0,20,210,0,40,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4043954,0,15,1094.08,0,0,0,0,0,0,0,17,7.969906103,0,1,,,2,0,0,0,0,0,10,160,0,30,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5685762,1,10,1551.86,30,246.85142,81,30.5,0,6,7.331901833,6,3.52053731,0,0,210,2,2,500,15000,200,1100,20,10,50,0,20,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6405552,0,29,1991.87,7,95.10458681,0,0,0,0,0,0,0,0,0,210,2,1,200,2000,100,400,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6347973,0,181,1796.61,30,128.5728594,13,9.35,0,2,1.855376021,26,5.593095657,0,0,100,1,2,200,4000,100,700,10,10,150,0,30,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
